image_id,model,k-shot,input,description_type,CLIPScore,RefCLIPScore,bleu-4,meteor,rouge,cider
9068616068797960,gpt-4,k-3,image-and-context,functional,0.7236250638961791,0.826609015464782,2.1797469122786273e-05,0.23649603245163803,0.403528114663726,0.5298143103075771
8339948c8a84d926,gpt-4,k-3,image-and-context,functional,0.6508152484893791,0.7704412341117851,0.3647495136969,0.310279827755901,0.562919463087248,1.72274458910824
30b869e9a9694a28,gpt-4,k-3,image-and-context,functional,0.7868403792381281,0.8660338521003721,0.076981152001243,0.15563223186351802,0.325412221144519,0.007956682647345
009030f488b01080,gpt-4,k-3,image-and-context,functional,0.557247400283813,0.7044328451156611,0.246450809000085,0.402132210192825,0.7168037602820211,2.097497328604832
00c1130a0a2cc409,gpt-4,k-3,image-and-context,functional,0.630051553249359,0.7634975314140321,0.16986341372958103,0.22196926045512802,0.471649484536082,0.15207912100645202
e19492d2c2d2d0d3,gpt-4,k-3,image-and-context,functional,0.777364611625671,0.863945841789245,0.309231575088354,0.31272539093127405,0.5875656742556911,0.786625737620936
2a156a6a224b2000,gpt-4,k-3,image-and-context,functional,0.7259861230850221,0.8179489970207211,0.32635983263982304,0.302334441355645,0.48751248751248705,1.341581651003471
6062e098a9c8d071,gpt-4,k-3,image-and-context,functional,0.638660073280334,0.7595603466033931,3.366038364174615e-05,0.29903910820488905,0.482213438735177,1.4166200827936
d42bd4d4d2b44ba4,gpt-4,k-3,image-and-context,functional,0.779476463794708,0.8525202274322511,0.28200049156335,0.41911049706413,0.577105014191106,0.18093110844207902
001026da9a275000,gpt-4,k-3,image-and-context,functional,0.858944594860076,0.915035247802734,0.24700380998541802,0.35813622530666805,0.7176470588235291,2.662865553835935
a35944e4c4445982,gpt-4,k-3,image-and-context,functional,0.619181513786315,0.757723331451416,0.5437427681789,0.498488819473609,0.8591549295774641,4.519661406816481
73d4c62332b296d4,gpt-4,k-3,image-and-context,functional,0.7315034866333,0.841305434703826,0.615953930060069,0.46018304089557405,0.7358262967430631,3.923669252206952
17aa9696b28ef017,gpt-4,k-3,image-and-context,functional,0.6342948675155641,0.7635610699653621,0.291062491916162,0.41341871559109905,0.692058346839546,2.888960311430965
b04bb4b2b0a50210,gpt-4,k-3,image-and-context,functional,0.693697214126586,0.8079425692558281,0.48442732375385705,0.455140028289972,0.8014598540145981,2.493560884378775
2b545454d5d5d4c8,gpt-4,k-3,image-and-context,functional,0.606958627700805,0.7499371767044061,0.40895509592670504,0.32062755979394003,0.6205007824726131,2.097801674576776
2101a2e459630001,gpt-4,k-3,image-and-context,functional,0.768859148025512,0.8572501540184021,0.41225859797747905,0.37519033127365203,0.804985337243401,2.6043087079108753
05303694d5561271,gpt-4,k-3,image-and-context,functional,0.640056371688842,0.7608981132507321,0.374144420102587,0.346584539860717,0.7146443514644351,5.053105411426455
b2e869c8e44c6968,gpt-4,k-3,image-and-context,functional,0.617752194404602,0.7498762607574461,0.49355788196117906,0.457335831652222,0.8327645051194541,4.494437108912522
b000b4829acc0084,gpt-4,k-3,image-and-context,functional,0.769281327724456,0.8646191358566281,0.734888919955427,0.9520000000000001,0.9166666666666661,6.33710056557307
2043d6d498aa0020,gpt-4,k-3,image-and-context,functional,0.709666073322296,0.81102454662323,2.569237945197112e-05,0.2764647561544,0.43131313131313104,0.44909615026180805
00b2d49696ccf000,gpt-4,k-3,image-and-context,functional,0.73108422756195,0.839987516403198,3.6919863091613875e-05,0.36615792907634703,0.653571428571428,1.591481663707175
ccd496b2b296cc61,gpt-4,k-3,image-and-context,functional,0.8161907196044921,0.8882640600204461,1.4737587683432701e-05,0.201681362501265,0.34677002583979305,0.554378532494304
30b069f070707862,gpt-4,k-3,image-and-context,functional,0.6802538633346551,0.790307343006134,0.34484442573337304,0.32564018276226303,0.583333333333333,1.009077268685648
aa55cc9696cc55a2,gpt-4,k-3,image-and-context,functional,0.5950736403465271,0.7411456704139711,0.514973220287382,0.40947258114057206,0.8327645051194541,5.447959208904844
686869694d4dd4d4,gpt-4,k-3,image-and-context,functional,0.7140949964523311,0.8117654323577881,0.5496509141172471,0.416513721716235,0.8345771144278601,4.825024509252186
22ddc8cacac8cd32,gpt-4,k-3,image-and-context,functional,0.633946537971496,0.7707412242889401,0.611538057636414,0.54470573666832,0.8905109489051091,5.842016833737782
1d685b9295859519,gpt-4,k-3,image-and-context,functional,0.7480779886245721,0.8205350637435911,0.113983038725169,0.17193672118595302,0.38712601994560203,0.030613585505216003
9966e4b4b6e4649a,gpt-4,k-3,image-and-context,functional,0.718494117259979,0.8272714018821711,0.5900468725762901,0.5084808074815761,0.768503937007874,3.609599789527324
1671d49696c47016,gpt-4,k-3,image-and-context,functional,0.7421525716781611,0.843943536281585,0.274393784521187,0.34515039693715605,0.634682080924855,1.630630241861696
69d4d49696cc6196,gpt-4,k-3,image-and-context,functional,0.652207612991333,0.7787814140319821,0.42818185316739105,0.46652564500767,0.7429963459196101,2.361026136730983
5934e4ccc4c9c2c0,gpt-4,k-3,image-and-context,functional,0.625310182571411,0.7545139789581291,0.259164136058666,0.372651215981786,0.47424684159378006,1.098539933005009
ced496b2b296cc61,gpt-4,k-3,image-and-context,functional,0.8201223611831661,0.8844970464706421,1.44189987625247e-05,0.191276607273817,0.35596816976127305,0.39660826367546803
847160ccc6cc7001,gpt-4,k-3,image-and-context,functional,0.776848673820495,0.8535301089286801,0.310071200639911,0.334238257536212,0.632124352331606,1.336200596943557
097c529ad2d2d218,gpt-4,k-3,image-and-context,functional,0.8526477813720701,0.891600430011749,0.12874330507658102,0.21612281004413503,0.359293193717277,0.120165178482418
71cc96a2b2d4f0b2,gpt-4,k-3,image-and-context,functional,0.7136434912681581,0.8140098452568051,0.24368476524655502,0.24870571201851902,0.5579268292682921,1.226389098937894
17e8d49696d4f017,gpt-4,k-3,image-and-context,functional,0.7757383584976191,0.866923034191131,3.6469621076312354e-05,0.37199053325632403,0.67361963190184,1.906383725943517
b2b1316979cce869,gpt-4,k-3,image-and-context,functional,0.82319164276123,0.879921078681945,2.7225894228666315e-05,0.27793467268398503,0.41638225255972705,0.7772039408806051
03cccccc8696d401,gpt-4,k-3,image-and-context,functional,0.820930361747741,0.8881342411041261,0.198354414531067,0.345440346500053,0.5278846153846151,1.282905278533081
88338ec8c88e3345,gpt-4,k-3,image-and-context,functional,0.611050307750701,0.756977021694183,0.8265168182997551,0.56906378762651,0.964080459770114,6.7757914130165275
8d63e00e31c66891,gpt-4,k-3,image-and-context,functional,0.863452434539794,0.8893685340881341,1.8597237211456832e-05,0.22330420158938502,0.33577981651376104,0.023900147420423002
62616060e9726848,gpt-4,k-3,image-and-context,functional,0.639013111591339,0.770820200443267,0.208994649174701,0.317884326223043,0.5350877192982451,1.5350322882546021
b28e962a6a948eb2,gpt-4,k-3,image-and-context,functional,0.65785527229309,0.784644544124603,0.263320193905694,0.41455283717486,0.659855769230769,1.704803266811656
30c4d8b2a6cc6982,gpt-4,k-3,image-and-context,functional,0.6752634048461911,0.7932890653610231,0.33359103225784803,0.39015972479645405,0.510223048327137,2.669752507878953
b2694dd4d4d4d4d4,gpt-4,k-3,image-and-context,functional,0.6654447913169861,0.7816471457481381,0.438506897246271,0.438225607209954,0.683090705487122,2.407242955232862
8c31f0b269e8320c,gpt-4,k-3,image-and-context,functional,0.800211429595947,0.881810307502746,0.34172334070453203,0.410364424830557,0.75,6.097887520744031
01f4e855d4686912,gpt-4,k-3,image-and-context,functional,0.642668843269348,0.7686522603034971,0.37494051430374403,0.480876014549491,0.612449799196787,0.38564546461345806
70606561706969e8,gpt-4,k-3,image-and-context,functional,0.7090492248535151,0.8017799258232111,0.144159004918089,0.234266617271587,0.350862777321281,0.35333238136585304
8966daa6dada6699,gpt-4,k-3,image-and-context,functional,0.6258192658424371,0.738860428333282,0.189224056866465,0.343851563630557,0.5897790055248611,0.203424318883157
40187c9aa0a8dc00,gpt-4,k-3,image-and-context,functional,0.6607338786125181,0.7912158370018001,0.45663378547638606,0.37947366375747005,0.569683908045977,3.214381004591656
d827e3d9d3e34b94,gpt-4,k-3,image-and-context,functional,0.7484166622161861,0.8480091691017151,4.6595384147410717e-05,0.364768377627161,0.613505747126436,0.043469285416943004
6379596161616163,gpt-4,k-3,image-and-context,functional,0.9022724032402031,0.916406154632568,0.15316824551251002,0.25082182471415604,0.39270386266094404,0.11684340891025101
9061e4cab6b47098,gpt-4,k-3,image-and-context,functional,0.780669450759887,0.852149665355682,1.341649482597886e-05,0.16486283155719803,0.28460342146189704,0.045465655816566
0493a99bbaa99304,gpt-4,k-3,image-and-context,functional,0.7264637947082521,0.822445034980773,0.20333448188531203,0.355864211376741,0.553826199740596,2.6888043237407
8060c2d298b80050,gpt-4,k-3,image-and-context,functional,0.606275022029876,0.7436396479606621,0.29782017958684903,0.365895816225821,0.6153846153846151,2.227119043791567
323130696dc8aa29,gpt-4,k-3,image-and-context,functional,0.710348188877105,0.8173335194587701,2.9140211483078685e-05,0.24676661506688402,0.48541114058355406,0.830535442221333
19d2e4b9e8e8b2b0,gpt-4,k-3,image-and-context,functional,0.69806307554245,0.810362756252288,2.421802605156985e-05,0.28201337177325503,0.510223048327137,0.9243201926173981
0519b186c66c0231,gpt-4,k-3,image-and-context,functional,0.7488546371459961,0.8168173432350151,1.3523285065948422e-05,0.13059252222488502,0.290015847860538,0.003911974014814
1bd48a899996d83b,gpt-4,k-3,image-and-context,functional,0.7036967277526851,0.7989113330841061,0.150471494444531,0.22536166158984003,0.41996557659208206,0.49377952541450804
71cc86b29696cc71,gpt-4,k-3,image-and-context,functional,0.6559506058692931,0.765687465667724,0.276762367648623,0.299939654645811,0.5198863636363631,0.654921354171203
9368d4971796e833,gpt-4,k-3,image-and-context,functional,0.752452373504638,0.837432265281677,0.24549475432066503,0.28910434883143404,0.534150612959719,0.29880259769156303
18316c4cd8e06448,gpt-4,k-3,image-and-context,functional,0.605051696300506,0.7237891554832451,0.053718467818325004,0.158805226231645,0.34694932781799304,9.740271821368782e-06
e29a8a8a9ad22e8a,gpt-4,k-3,image-and-context,functional,0.66188108921051,0.779041469097137,0.170725945254486,0.27244315215144804,0.427855711422845,0.44769338748000304
004dd49292d66838,gpt-4,k-3,image-and-context,functional,0.742303788661956,0.833645343780517,0.14661662723798302,0.23319291437893003,0.421902017291066,0.06951304929587801
304bb492b0a54210,gpt-4,k-3,image-and-context,functional,0.8012956380844111,0.865446865558624,0.495885546942865,0.373922058329456,0.7052023121387281,5.025425421536988
4017a5e713a34b10,gpt-4,k-3,image-and-context,functional,0.7725560665130611,0.862190067768096,4.085854496130029e-05,0.354072652096075,0.653571428571428,3.060018730206555
4bd89c8a26deca60,gpt-4,k-3,image-and-context,functional,0.7297754883766171,0.81489622592926,0.15875722180194501,0.384108180480746,0.45227062094531906,0.5332485104614191
28d0d2e9694c6c68,gpt-4,k-3,image-and-context,functional,0.713650047779083,0.8116958141326901,0.412295470408906,0.364854738171465,0.6301652892561981,0.9890406145827211
30cb949ab8c43b80,gpt-4,k-3,image-and-context,functional,0.662965476512908,0.7812667489051811,0.5850343667102701,0.41477592792174806,0.8209959623149391,5.731520580585238
11a296b2b686a813,gpt-4,k-3,image-and-context,functional,0.714410185813903,0.8292055130004881,0.23828411401128702,0.30462750720819404,0.515783540022547,0.547000334243927
033036d252541631,gpt-4,k-3,image-and-context,functional,0.7285355329513551,0.812041819095611,0.33246844416347804,0.30564961542664404,0.587951807228915,3.275927243274981
8679e8aee4719248,gpt-4,k-3,image-and-context,functional,0.6008948087692261,0.750698685646057,0.9999999997524801,1.0,1.0,10.0
1265646869d29a64,gpt-4,k-3,image-and-context,functional,0.657674908638,0.777704000473022,0.40052744844817,0.47299365842564606,0.8041431261770241,2.667820332861401
699671b8e46699a4,gpt-4,k-3,image-and-context,functional,0.563799977302551,0.7125800251960751,0.31760050750282903,0.36895863549310604,0.57068607068607,2.8267347847492363
00a6cc8e10b03000,gpt-4,k-3,image-and-context,functional,0.5755347609519951,0.7228283882141111,0.25021371471618203,0.308966212644948,0.523087071240105,0.10592304819298401
4c4ce4e45c506054,gpt-4,k-3,image-and-context,functional,0.7077759504318231,0.817060232162475,0.203136321968506,0.192007483291378,0.38607594936708806,0.32661339494415403
106866d5d0e6b44b,gpt-4,k-3,image-and-context,functional,0.7829931378364561,0.861768722534179,0.255557481225888,0.320458307788613,0.582659808963997,0.7957914909480671
649a9a82bbf93748,gpt-4,k-3,image-and-context,functional,0.655666053295135,0.782630741596221,0.24712442543084,0.333905006462208,0.6768377253814141,1.9571397916992552
00d8868386d49802,gpt-4,k-3,image-and-context,functional,0.615411341190338,0.759573280811309,0.450053189502273,0.46910799054707203,0.8058124174372521,4.204057616840368
b269cce4ecd44d6d,gpt-4,k-3,image-and-context,functional,0.784808993339538,0.862361907958984,0.306417370125457,0.30457151669861304,0.49593495934959303,0.059822917355991004
84b2ccd4d4ccf004,gpt-4,k-3,image-and-context,functional,0.825022161006927,0.889472603797912,0.24848852648642203,0.428471053440146,0.5532879818594101,1.241791650720915
0500a9979da900a9,gpt-4,k-3,image-and-context,functional,0.8301677703857421,0.845447421073913,0.21651956744566,0.297850402853058,0.5551763367463021,0.577800878534188
30cc86b28eaad070,gpt-4,k-3,image-and-context,functional,0.685541331768035,0.800120592117309,0.359448917792808,0.3399714476842,0.601973684210526,2.574604315460268
02d8d4a28296d800,gpt-4,k-3,image-and-context,functional,0.62446117401123,0.7569165229797361,0.24177037170798402,0.27726262477164804,0.574697173620457,1.08100540055252
000006d0d8260000,gpt-4,k-3,image-and-context,functional,0.787510335445404,0.85881620645523,2.2554890371657053e-05,0.330537073535041,0.5350877192982451,0.16851021900016702
644c685a4b696579,gpt-4,k-3,image-and-context,functional,0.741498231887817,0.8366566300392151,0.22323086516040902,0.35638307348768405,0.6230847803881511,1.5909150836327481
b255ccb2b2cc7184,gpt-4,k-3,image-and-context,functional,0.6220712661743161,0.7628817558288571,0.38246022821269204,0.383664377297031,0.715542521994134,1.157066752892014
0059a6a4d9621440,gpt-4,k-3,image-and-context,functional,0.754016876220703,0.835489988327026,0.177976440450432,0.350023006330058,0.5248565965583171,0.061149733174605
4824e49494e4240a,gpt-4,k-3,image-and-context,functional,0.588422715663909,0.7377154827117921,0.6606328634575921,0.92,0.8,4.192890662766992
d826a5a02626d827,gpt-4,k-3,image-and-context,functional,0.7339876294136041,0.8416167497634881,0.5783569865957391,0.487662799823381,0.8058124174372521,5.043834026756072
4d332955d496c455,gpt-4,k-3,image-and-context,functional,0.7678915262222291,0.848732113838195,0.262341897645862,0.45590704578061503,0.666423889293517,0.47550112031850206
0519386468694131,gpt-4,k-3,image-and-context,functional,0.6651652455329891,0.790044248104095,0.587728372394359,0.47094350149448505,0.818181818181818,6.3810004482339995
16696d54d496b26d,gpt-4,k-3,image-and-context,functional,0.778580009937286,0.8516692519187921,0.23765152948585003,0.371803647807916,0.5208728652751421,0.51627164585078
9768486872f2621f,gpt-4,k-3,image-and-context,functional,0.7902979850769041,0.855579316616058,1.8597237211456832e-05,0.20392280564696202,0.43482688391038704,0.128345338049556
32b2d4e8cc6c7561,gpt-4,k-3,image-and-context,functional,0.717082321643829,0.8243771195411681,0.40808736309585103,0.36905376768601605,0.6336166194523131,2.556373901287971
c4f3a8c6c6c0c2e4,gpt-4,k-3,image-and-context,functional,0.700899720191955,0.808221578598022,0.405258769687859,0.395531975740295,0.654155495978552,0.937810058613436
5819a6c4d862710a,gpt-4,k-3,image-and-context,functional,0.732786893844604,0.8337485194206231,0.295023436291218,0.38778224146849904,0.525862068965517,1.6362305047215422
106866d5d2e6b44b,gpt-4,k-3,image-and-context,functional,0.779434919357299,0.8596091866493221,0.255557481225888,0.320458307788613,0.582659808963997,0.7957914909480671
8c12d9c8c8d912ac,gpt-4,k-3,image-and-context,functional,0.75378930568695,0.8546319007873531,0.670342089576329,0.55523758651056,0.930651872399445,6.2197501229493835
17f0ccaaaaccf017,gpt-4,k-3,image-and-context,functional,0.669435799121856,0.7969334721565241,0.289779074923357,0.40027261455759605,0.6245733788395901,2.197442466166684
7865646578786865,gpt-4,k-3,image-and-context,functional,0.6795834302902221,0.795353829860687,0.12235761999310901,0.22574291853730802,0.483743061062648,0.10594960086910502
70694cf0f0f0f0e8,gpt-4,k-3,image-and-context,functional,0.7715594768524171,0.860816359519958,0.796940544445615,0.5004715414399871,0.8563714902807771,6.95877404547408
00804796b22f5000,gpt-4,k-3,image-and-context,functional,0.8189198970794671,0.8763965368270871,2.560744480410489e-05,0.299035386056469,0.48078817733990104,0.48308049292036404
48a0a4f219cc160a,gpt-4,k-3,image-and-context,functional,0.695400118827819,0.812580049037933,0.508827472628344,0.41468405035508904,0.84984520123839,6.299889823444164
70b2f06c4ce8f000,gpt-4,k-3,image-and-context,functional,0.6806343793869011,0.776705205440521,0.21042990346339202,0.21486220225652203,0.414965986394557,0.148380648299787
00b2c49696ccf000,gpt-4,k-3,image-and-context,functional,0.733445525169372,0.8366587162017821,3.4234749556315024e-05,0.351462627574955,0.584042553191489,0.8092954549322031
44b269707069b084,gpt-4,k-3,image-and-context,functional,0.761299073696136,0.8218526840209961,0.18003301922022402,0.24185805672016403,0.5184135977337111,0.7890136624763011
00e4d9f06cb2a408,gpt-4,k-3,image-and-context,functional,0.6064383387565611,0.747879385948181,0.350843969494519,0.367168169585235,0.7272727272727271,0.302789534756481
60d399e1a9ab2964,gpt-4,k-3,image-and-context,functional,0.805028319358825,0.8794283270835871,0.316242192455341,0.41921865461176006,0.609322974472807,2.941684315720363
7161ccf0f0e86971,gpt-4,k-3,image-and-context,functional,0.7100175619125361,0.824345409870147,0.5207332063909,0.47766507506772204,0.853146853146853,4.311335204915932
6370de86b3c66e39,gpt-4,k-3,image-and-context,functional,0.715664684772491,0.796788275241851,1.343540547756134e-05,0.22894187185264603,0.31282051282051204,0.0040367679986890006
293936324a6a2a2a,gpt-4,k-3,image-and-context,functional,0.728052258491516,0.8138428926467891,2.3693055762206493e-05,0.260716384729534,0.445797807551766,0.9235184929201151
a5b1d0d69b1c0689,gpt-4,k-3,image-and-context,functional,0.5868782997131341,0.691430389881134,0.111241984645775,0.196138304428042,0.38364779874213806,0.062023928787929006
00c07010daa2cc40,gpt-4,k-3,image-and-context,functional,0.7329272031784051,0.8058138489723201,0.385032288661157,0.36570486382593104,0.6421052631578941,0.057534996314262
59b4d4f8dcd4d2d4,gpt-4,k-3,image-and-context,functional,0.761532664299011,0.8572642207145691,0.47085197317144706,0.43538424232676304,0.8628005657708621,3.9210130830664003
704d4d69d4c47961,gpt-4,k-3,image-and-context,functional,0.691805005073547,0.801283061504364,0.40808736309585103,0.36905376768601605,0.6336166194523131,3.456547923115466
713149d8d44c6425,gpt-4,k-3,image-and-context,functional,0.752348780632019,0.8370734453201291,2.8134666934143293e-05,0.320514782197517,0.430010070493454,0.8023308417824481
0024009a8e002800,gpt-4,k-3,image-and-context,functional,0.592456817626953,0.738236129283905,0.6780814772600791,0.48392266714223103,0.9030955585464331,6.351920071928795
9562e2c2c6b2324d,gpt-4,k-3,image-and-context,functional,0.8177778720855711,0.8648217916488641,0.161835482141892,0.26143835549682504,0.43330702446724506,1.895709910896843
64f39b6b93dc5c60,gpt-4,k-3,image-and-context,functional,0.8029036521911621,0.8835981488227841,0.25504377479280804,0.36900871930608303,0.592872570194384,3.8478877848162982
6064706955556968,gpt-4,k-3,image-and-context,functional,0.622314572334289,0.7585065960884091,0.45561621321135004,0.415558911220817,0.84984520123839,3.105731186912864
14b26955d496b2c4,gpt-4,k-3,image-and-context,functional,0.724067330360412,0.8065948486328121,0.32841798288121005,0.46194649646602004,0.645502645502645,1.071696408556666
13e88eb2b28ee833,gpt-4,k-3,image-and-context,functional,0.7854706048965451,0.8556973338127131,0.246013725750925,0.43947076353020204,0.604708798017348,1.3121774906678771
310171386ccc114d,gpt-4,k-3,image-and-context,functional,0.656569123268127,0.7646018862724301,0.26581560687877503,0.282015698339162,0.626099706744868,2.309920772832519
03842beb57992201,gpt-4,k-3,image-and-context,functional,0.796353101730346,0.8857678174972531,0.767733168295713,0.569435922379201,0.9531250000000001,8.767385847757788
90b2b26955d4d4e8,gpt-4,k-3,image-and-context,functional,0.7628983259201051,0.8399631977081291,1.575855550344435e-05,0.21009592166488902,0.41924398625429504,0.263446026382802
00f2ce9ab2cef000,gpt-4,k-3,image-and-context,functional,0.7440215349197381,0.8448932766914361,0.41547945564098304,0.530639117006532,0.7199570815450641,1.458308401079434
8000e6d2d2ee4110,gpt-4,k-3,image-and-context,functional,0.564138889312744,0.713830947875976,0.29347127244848203,0.37111358187610005,0.586538461538461,1.066594601273653
0669c4f0c4d69661,gpt-4,k-3,image-and-context,functional,0.698405444622039,0.8150247931480401,0.7772256411413081,0.557603264557861,0.90818858560794,7.963374706218717
0000664bda380800,gpt-4,k-3,image-and-context,functional,0.7912432551383971,0.859296143054962,0.257879163703642,0.381059529058832,0.67361963190184,1.46236033694994
b16c686d64e4d9d9,gpt-4,k-3,image-and-context,functional,0.8621497154235841,0.8934297561645501,0.126855668771427,0.263274325288883,0.42721360680340104,0.9240624036757331
b2716973b2626932,gpt-4,k-3,image-and-context,functional,0.774358034133911,0.8592375516891481,0.47843826877111406,0.355430800967846,0.638486312399355,2.606728927753692
70707068686969b0,gpt-4,k-3,image-and-context,functional,0.7387816309928891,0.81918579339981,0.21409092658369502,0.30171098282430503,0.48751248751248705,2.990318692515656
8412b8cc80c400a0,gpt-4,k-3,image-and-context,functional,0.8296647667884821,0.906903564929962,0.9999999998203281,1.0,1.0,10.0
70c8d595d8d868b8,gpt-4,k-3,image-and-context,functional,0.7483777403831481,0.818688631057739,0.13706146326349,0.355220373864274,0.5083333333333331,0.097794432708597
b26954d4f04c6d28,gpt-4,k-3,image-and-context,functional,0.662250816822052,0.789700329303741,0.520847204859183,0.375648413574701,0.6112224448897791,3.141754383956573
30b2b1696564e828,gpt-4,k-3,image-and-context,functional,0.845017492771148,0.9062637090682981,0.46378783182954,0.326542660077668,0.662243667068757,2.7255242696908653
3331316969e8a833,gpt-4,k-3,image-and-context,functional,0.7495436072349541,0.8568447828292841,0.9999999998479231,1.0,1.0,10.0
2cf3ad36268df32c,gpt-4,k-3,image-and-context,functional,0.749671757221221,0.843632221221923,0.246013725750925,0.34685032426707,0.5065243179122181,2.477508165488851
9068616068597968,gpt-4,k-3,image-and-context,functional,0.737067937850952,0.8351588249206541,2.829559628115301e-05,0.28131120759203804,0.45353159851301106,1.389762409087442
e6d6d6d6566698e6,gpt-4,k-3,image-and-context,functional,0.7454392313957211,0.8286277055740351,5.095859246776915e-05,0.46618656624501403,0.7732394366197181,3.226066573613741
104cccbeccae8200,gpt-4,k-3,image-and-context,functional,0.7217771410942071,0.8097351789474481,0.132647591666925,0.22661196053896301,0.36454183266932205,0.007410239578378001
