Intercept,description_type[T.visual],model[T.gpt-4],model[T.llava],kshot[T.1],kshot[T.3],kshot[T.5],manual[T.Mazda],manual[T.Mopar],manual[T.Volvo],Group Var
0.8315761256065028,-0.1630121638690168,0.02388735205112439,-0.0743655245035477,0.015291419400004624,0.014708208650037346,0.017740290400529334,-0.0015668272616254756,0.019848351640385602,0.018431027641216364,0.004182950785458119
0.8315761256065028,-0.1630121638690168,0.02388735205112439,-0.0743655245035477,0.015291419400004624,0.014708208650037346,0.017740290400529334,-0.0015668272616254756,0.019848351640385602,0.018431027641216364,0.004182950785458119
0.8315761256065028,-0.1630121638690168,0.02388735205112439,-0.0743655245035477,0.015291419400004624,0.014708208650037346,0.017740290400529334,-0.0015668272616254756,0.019848351640385602,0.018431027641216364,0.004182950785458119
0.8315761256065028,-0.1630121638690168,0.02388735205112439,-0.0743655245035477,0.015291419400004624,0.014708208650037346,0.017740290400529334,-0.0015668272616254756,0.019848351640385602,0.018431027641216364,0.004182950785458119
0.8315761256065028,-0.1630121638690168,0.02388735205112439,-0.0743655245035477,0.015291419400004624,0.014708208650037346,0.017740290400529334,-0.0015668272616254756,0.019848351640385602,0.018431027641216364,0.004182950785458119
0.8363405461427867,-0.1616652994050958,0.026024592711183014,-0.07538937593976379,0.01364247273285637,0.008265917784765849,0.017708926538368596,-0.006360497069791737,0.016412833281927837,0.012672153217337806,0.0014805663443087185
0.8363405461427867,-0.1616652994050958,0.026024592711183014,-0.07538937593976379,0.01364247273285637,0.008265917784765849,0.017708926538368596,-0.006360497069791737,0.016412833281927837,0.012672153217337806,0.0014805663443087185
0.8363265361474954,-0.16350034399409288,0.023233448114783353,-0.0745833471717007,0.013745338541280886,0.010990808966473168,0.01639419188829129,-0.008107828795498965,0.019969452921988564,0.013093917177703323,0.003390031819249691
0.8363265361474954,-0.16350034399409288,0.023233448114783353,-0.0745833471717007,0.013745338541280886,0.010990808966473168,0.01639419188829129,-0.008107828795498965,0.019969452921988564,0.013093917177703323,0.003390031819249691
0.8381646624962045,-0.16445488213802903,0.026710762443042737,-0.0712210391420804,0.009804158369191495,0.010713838120409946,0.009955434771152818,-0.007115736851269076,0.016839581412804342,0.015567651546305213,0.005099357593867208
0.8381646624962045,-0.16445488213802903,0.026710762443042737,-0.0712210391420804,0.009804158369191495,0.010713838120409946,0.009955434771152818,-0.007115736851269076,0.016839581412804342,0.015567651546305213,0.005099357593867208
0.8363405461427867,-0.1616652994050958,0.026024592711183014,-0.07538937593976379,0.01364247273285637,0.008265917784765849,0.017708926538368596,-0.006360497069791737,0.016412833281927837,0.012672153217337806,0.0014805663443087185
0.8363405461427867,-0.1616652994050958,0.026024592711183014,-0.07538937593976379,0.01364247273285637,0.008265917784765849,0.017708926538368596,-0.006360497069791737,0.016412833281927837,0.012672153217337806,0.0014805663443087185
0.8363405461427867,-0.1616652994050958,0.026024592711183014,-0.07538937593976379,0.01364247273285637,0.008265917784765849,0.017708926538368596,-0.006360497069791737,0.016412833281927837,0.012672153217337806,0.0014805663443087185
0.8363265361474954,-0.16350034399409288,0.023233448114783353,-0.0745833471717007,0.013745338541280886,0.010990808966473168,0.01639419188829129,-0.008107828795498965,0.019969452921988564,0.013093917177703323,0.003390031819249691
0.8363405461427867,-0.1616652994050958,0.026024592711183014,-0.07538937593976379,0.01364247273285637,0.008265917784765849,0.017708926538368596,-0.006360497069791737,0.016412833281927837,0.012672153217337806,0.0014805663443087185
0.8363265361474954,-0.16350034399409288,0.023233448114783353,-0.0745833471717007,0.013745338541280886,0.010990808966473168,0.01639419188829129,-0.008107828795498965,0.019969452921988564,0.013093917177703323,0.003390031819249691
0.8381646624962045,-0.16445488213802903,0.026710762443042737,-0.0712210391420804,0.009804158369191495,0.010713838120409946,0.009955434771152818,-0.007115736851269076,0.016839581412804342,0.015567651546305213,0.005099357593867208
0.8363265361474954,-0.16350034399409288,0.023233448114783353,-0.0745833471717007,0.013745338541280886,0.010990808966473168,0.01639419188829129,-0.008107828795498965,0.019969452921988564,0.013093917177703323,0.003390031819249691
0.8363265361474954,-0.16350034399409288,0.023233448114783353,-0.0745833471717007,0.013745338541280886,0.010990808966473168,0.01639419188829129,-0.008107828795498965,0.019969452921988564,0.013093917177703323,0.003390031819249691
0.8381646624962045,-0.16445488213802903,0.026710762443042737,-0.0712210391420804,0.009804158369191495,0.010713838120409946,0.009955434771152818,-0.007115736851269076,0.016839581412804342,0.015567651546305213,0.005099357593867208
0.8363405461427867,-0.1616652994050958,0.026024592711183014,-0.07538937593976379,0.01364247273285637,0.008265917784765849,0.017708926538368596,-0.006360497069791737,0.016412833281927837,0.012672153217337806,0.0014805663443087185
0.8381646624962045,-0.16445488213802903,0.026710762443042737,-0.0712210391420804,0.009804158369191495,0.010713838120409946,0.009955434771152818,-0.007115736851269076,0.016839581412804342,0.015567651546305213,0.005099357593867208
0.8381646624962045,-0.16445488213802903,0.026710762443042737,-0.0712210391420804,0.009804158369191495,0.010713838120409946,0.009955434771152818,-0.007115736851269076,0.016839581412804342,0.015567651546305213,0.005099357593867208
0.8363405461427867,-0.1616652994050958,0.026024592711183014,-0.07538937593976379,0.01364247273285637,0.008265917784765849,0.017708926538368596,-0.006360497069791737,0.016412833281927837,0.012672153217337806,0.0014805663443087185
0.8363265361474954,-0.16350034399409288,0.023233448114783353,-0.0745833471717007,0.013745338541280886,0.010990808966473168,0.01639419188829129,-0.008107828795498965,0.019969452921988564,0.013093917177703323,0.003390031819249691
0.8333520061385342,-0.16448803875216383,0.02761910490048375,-0.07455628583379047,0.016607699279166457,0.015170142665138824,0.01827198930092172,-0.005109170085504228,0.015977220881240067,0.012774202855720021,0.00024200760835589447
0.8333520061385342,-0.16448803875216383,0.02761910490048375,-0.07455628583379047,0.016607699279166457,0.015170142665138824,0.01827198930092172,-0.005109170085504228,0.015977220881240067,0.012774202855720021,0.00024200760835589447
0.8381646624962045,-0.16445488213802903,0.026710762443042737,-0.0712210391420804,0.009804158369191495,0.010713838120409946,0.009955434771152818,-0.007115736851269076,0.016839581412804342,0.015567651546305213,0.005099357593867208
0.8363265361474954,-0.16350034399409288,0.023233448114783353,-0.0745833471717007,0.013745338541280886,0.010990808966473168,0.01639419188829129,-0.008107828795498965,0.019969452921988564,0.013093917177703323,0.003390031819249691
0.8381646624962045,-0.16445488213802903,0.026710762443042737,-0.0712210391420804,0.009804158369191495,0.010713838120409946,0.009955434771152818,-0.007115736851269076,0.016839581412804342,0.015567651546305213,0.005099357593867208
0.8333520061385342,-0.16448803875216383,0.02761910490048375,-0.07455628583379047,0.016607699279166457,0.015170142665138824,0.01827198930092172,-0.005109170085504228,0.015977220881240067,0.012774202855720021,0.00024200760835589447
0.8333520061385342,-0.16448803875216383,0.02761910490048375,-0.07455628583379047,0.016607699279166457,0.015170142665138824,0.01827198930092172,-0.005109170085504228,0.015977220881240067,0.012774202855720021,0.00024200760835589447
0.8333520061385342,-0.16448803875216383,0.02761910490048375,-0.07455628583379047,0.016607699279166457,0.015170142665138824,0.01827198930092172,-0.005109170085504228,0.015977220881240067,0.012774202855720021,0.00024200760835589447
0.8333520061385342,-0.16448803875216383,0.02761910490048375,-0.07455628583379047,0.016607699279166457,0.015170142665138824,0.01827198930092172,-0.005109170085504228,0.015977220881240067,0.012774202855720021,0.00024200760835589447
0.8333520061385342,-0.16448803875216383,0.02761910490048375,-0.07455628583379047,0.016607699279166457,0.015170142665138824,0.01827198930092172,-0.005109170085504228,0.015977220881240067,0.012774202855720021,0.00024200760835589447
0.8333520061385342,-0.16448803875216383,0.02761910490048375,-0.07455628583379047,0.016607699279166457,0.015170142665138824,0.01827198930092172,-0.005109170085504228,0.015977220881240067,0.012774202855720021,0.00024200760835589447
0.8391466828347705,-0.16429566976631116,0.02454203739692777,-0.07690398389934518,0.01350106792432935,0.012156707517993859,0.018002011877418567,-0.0052081654591212305,0.015257478073518715,0.013574733449869996,0.00048276422780281085
0.8391466828347705,-0.16429566976631116,0.02454203739692777,-0.07690398389934518,0.01350106792432935,0.012156707517993859,0.018002011877418567,-0.0052081654591212305,0.015257478073518715,0.013574733449869996,0.00048276422780281085
0.8391466828347705,-0.16429566976631116,0.02454203739692777,-0.07690398389934518,0.01350106792432935,0.012156707517993859,0.018002011877418567,-0.0052081654591212305,0.015257478073518715,0.013574733449869996,0.00048276422780281085
0.8391466828347705,-0.16429566976631116,0.02454203739692777,-0.07690398389934518,0.01350106792432935,0.012156707517993859,0.018002011877418567,-0.0052081654591212305,0.015257478073518715,0.013574733449869996,0.00048276422780281085
0.8391466828347705,-0.16429566976631116,0.02454203739692777,-0.07690398389934518,0.01350106792432935,0.012156707517993859,0.018002011877418567,-0.0052081654591212305,0.015257478073518715,0.013574733449869996,0.00048276422780281085
0.8391466828347705,-0.16429566976631116,0.02454203739692777,-0.07690398389934518,0.01350106792432935,0.012156707517993859,0.018002011877418567,-0.0052081654591212305,0.015257478073518715,0.013574733449869996,0.00048276422780281085
0.8363345538022604,-0.16460414205104631,0.022926904109947452,-0.07522829369254345,0.012975337420733256,0.011272604323346449,0.01668977036520445,-0.004465779320448995,0.018487752946474326,0.017286675812131128,0.0008371882235856441
0.8391466828347705,-0.16429566976631116,0.02454203739692777,-0.07690398389934518,0.01350106792432935,0.012156707517993859,0.018002011877418567,-0.0052081654591212305,0.015257478073518715,0.013574733449869996,0.00048276422780281085
0.8363345538022604,-0.16460414205104631,0.022926904109947452,-0.07522829369254345,0.012975337420733256,0.011272604323346449,0.01668977036520445,-0.004465779320448995,0.018487752946474326,0.017286675812131128,0.0008371882235856441
0.8391466828347705,-0.16429566976631116,0.02454203739692777,-0.07690398389934518,0.01350106792432935,0.012156707517993859,0.018002011877418567,-0.0052081654591212305,0.015257478073518715,0.013574733449869996,0.00048276422780281085
0.8363345538022604,-0.16460414205104631,0.022926904109947452,-0.07522829369254345,0.012975337420733256,0.011272604323346449,0.01668977036520445,-0.004465779320448995,0.018487752946474326,0.017286675812131128,0.0008371882235856441
0.8365499084323271,-0.1650185020866049,0.027349393079072113,-0.0708375504226762,0.012917308462157629,0.011174963040823778,0.016631571655940893,-0.004658719890578586,0.016728625183705426,0.011101519724360033,0.0005696340215776566
0.8363345538022604,-0.16460414205104631,0.022926904109947452,-0.07522829369254345,0.012975337420733256,0.011272604323346449,0.01668977036520445,-0.004465779320448995,0.018487752946474326,0.017286675812131128,0.0008371882235856441
0.8363345538022604,-0.16460414205104631,0.022926904109947452,-0.07522829369254345,0.012975337420733256,0.011272604323346449,0.01668977036520445,-0.004465779320448995,0.018487752946474326,0.017286675812131128,0.0008371882235856441
0.8363345538022604,-0.16460414205104631,0.022926904109947452,-0.07522829369254345,0.012975337420733256,0.011272604323346449,0.01668977036520445,-0.004465779320448995,0.018487752946474326,0.017286675812131128,0.0008371882235856441
0.8365499084323271,-0.1650185020866049,0.027349393079072113,-0.0708375504226762,0.012917308462157629,0.011174963040823778,0.016631571655940893,-0.004658719890578586,0.016728625183705426,0.011101519724360033,0.0005696340215776566
0.8365499084323271,-0.1650185020866049,0.027349393079072113,-0.0708375504226762,0.012917308462157629,0.011174963040823778,0.016631571655940893,-0.004658719890578586,0.016728625183705426,0.011101519724360033,0.0005696340215776566
0.8363345538022604,-0.16460414205104631,0.022926904109947452,-0.07522829369254345,0.012975337420733256,0.011272604323346449,0.01668977036520445,-0.004465779320448995,0.018487752946474326,0.017286675812131128,0.0008371882235856441
0.8365499084323271,-0.1650185020866049,0.027349393079072113,-0.0708375504226762,0.012917308462157629,0.011174963040823778,0.016631571655940893,-0.004658719890578586,0.016728625183705426,0.011101519724360033,0.0005696340215776566
0.8365499084323271,-0.1650185020866049,0.027349393079072113,-0.0708375504226762,0.012917308462157629,0.011174963040823778,0.016631571655940893,-0.004658719890578586,0.016728625183705426,0.011101519724360033,0.0005696340215776566
0.8363345538022604,-0.16460414205104631,0.022926904109947452,-0.07522829369254345,0.012975337420733256,0.011272604323346449,0.01668977036520445,-0.004465779320448995,0.018487752946474326,0.017286675812131128,0.0008371882235856441
0.8365499084323271,-0.1650185020866049,0.027349393079072113,-0.0708375504226762,0.012917308462157629,0.011174963040823778,0.016631571655940893,-0.004658719890578586,0.016728625183705426,0.011101519724360033,0.0005696340215776566
0.8352749983921146,-0.16281851563774233,0.02598605174129472,-0.07343795773587172,0.011675244331713228,0.01060048095781722,0.015107211165292641,-0.0020521682707108167,0.018468844368964975,0.011971316939541295,0.0004619799744010549
0.8352749983921146,-0.16281851563774233,0.02598605174129472,-0.07343795773587172,0.011675244331713228,0.01060048095781722,0.015107211165292641,-0.0020521682707108167,0.018468844368964975,0.011971316939541295,0.0004619799744010549
0.8365499084323271,-0.1650185020866049,0.027349393079072113,-0.0708375504226762,0.012917308462157629,0.011174963040823778,0.016631571655940893,-0.004658719890578586,0.016728625183705426,0.011101519724360033,0.0005696340215776566
0.8352749983921146,-0.16281851563774233,0.02598605174129472,-0.07343795773587172,0.011675244331713228,0.01060048095781722,0.015107211165292641,-0.0020521682707108167,0.018468844368964975,0.011971316939541295,0.0004619799744010549
0.8365499084323271,-0.1650185020866049,0.027349393079072113,-0.0708375504226762,0.012917308462157629,0.011174963040823778,0.016631571655940893,-0.004658719890578586,0.016728625183705426,0.011101519724360033,0.0005696340215776566
0.8352749983921146,-0.16281851563774233,0.02598605174129472,-0.07343795773587172,0.011675244331713228,0.01060048095781722,0.015107211165292641,-0.0020521682707108167,0.018468844368964975,0.011971316939541295,0.0004619799744010549
0.8325020217790734,-0.16181309542050915,0.02606274414734546,-0.07321590947418757,0.015854488226722765,0.011665514562689973,0.019833246368811522,-0.0071661101315015335,0.017640417136508758,0.014602957219535194,0.0006411169831500866
0.8352749983921146,-0.16281851563774233,0.02598605174129472,-0.07343795773587172,0.011675244331713228,0.01060048095781722,0.015107211165292641,-0.0020521682707108167,0.018468844368964975,0.011971316939541295,0.0004619799744010549
0.8352749983921146,-0.16281851563774233,0.02598605174129472,-0.07343795773587172,0.011675244331713228,0.01060048095781722,0.015107211165292641,-0.0020521682707108167,0.018468844368964975,0.011971316939541295,0.0004619799744010549
0.8325020217790734,-0.16181309542050915,0.02606274414734546,-0.07321590947418757,0.015854488226722765,0.011665514562689973,0.019833246368811522,-0.0071661101315015335,0.017640417136508758,0.014602957219535194,0.0006411169831500866
0.8352749983921146,-0.16281851563774233,0.02598605174129472,-0.07343795773587172,0.011675244331713228,0.01060048095781722,0.015107211165292641,-0.0020521682707108167,0.018468844368964975,0.011971316939541295,0.0004619799744010549
0.8325020217790734,-0.16181309542050915,0.02606274414734546,-0.07321590947418757,0.015854488226722765,0.011665514562689973,0.019833246368811522,-0.0071661101315015335,0.017640417136508758,0.014602957219535194,0.0006411169831500866
0.8352749983921146,-0.16281851563774233,0.02598605174129472,-0.07343795773587172,0.011675244331713228,0.01060048095781722,0.015107211165292641,-0.0020521682707108167,0.018468844368964975,0.011971316939541295,0.0004619799744010549
0.8325020217790734,-0.16181309542050915,0.02606274414734546,-0.07321590947418757,0.015854488226722765,0.011665514562689973,0.019833246368811522,-0.0071661101315015335,0.017640417136508758,0.014602957219535194,0.0006411169831500866
0.8325020217790734,-0.16181309542050915,0.02606274414734546,-0.07321590947418757,0.015854488226722765,0.011665514562689973,0.019833246368811522,-0.0071661101315015335,0.017640417136508758,0.014602957219535194,0.0006411169831500866
0.8325020217790734,-0.16181309542050915,0.02606274414734546,-0.07321590947418757,0.015854488226722765,0.011665514562689973,0.019833246368811522,-0.0071661101315015335,0.017640417136508758,0.014602957219535194,0.0006411169831500866
0.8302753616644745,-0.1624850448280333,0.026993327423287677,-0.07079058693110062,0.016572945040728215,0.015097378366904043,0.02058902511618984,-0.01062167155781051,0.018012158712492468,0.014761976048663342,0.0008042349501068947
0.8325020217790734,-0.16181309542050915,0.02606274414734546,-0.07321590947418757,0.015854488226722765,0.011665514562689973,0.019833246368811522,-0.0071661101315015335,0.017640417136508758,0.014602957219535194,0.0006411169831500866
0.8302753616644745,-0.1624850448280333,0.026993327423287677,-0.07079058693110062,0.016572945040728215,0.015097378366904043,0.02058902511618984,-0.01062167155781051,0.018012158712492468,0.014761976048663342,0.0008042349501068947
0.8325020217790734,-0.16181309542050915,0.02606274414734546,-0.07321590947418757,0.015854488226722765,0.011665514562689973,0.019833246368811522,-0.0071661101315015335,0.017640417136508758,0.014602957219535194,0.0006411169831500866
0.8302753616644745,-0.1624850448280333,0.026993327423287677,-0.07079058693110062,0.016572945040728215,0.015097378366904043,0.02058902511618984,-0.01062167155781051,0.018012158712492468,0.014761976048663342,0.0008042349501068947
0.8302753616644745,-0.1624850448280333,0.026993327423287677,-0.07079058693110062,0.016572945040728215,0.015097378366904043,0.02058902511618984,-0.01062167155781051,0.018012158712492468,0.014761976048663342,0.0008042349501068947
0.8302753616644745,-0.1624850448280333,0.026993327423287677,-0.07079058693110062,0.016572945040728215,0.015097378366904043,0.02058902511618984,-0.01062167155781051,0.018012158712492468,0.014761976048663342,0.0008042349501068947
0.8302753616644745,-0.1624850448280333,0.026993327423287677,-0.07079058693110062,0.016572945040728215,0.015097378366904043,0.02058902511618984,-0.01062167155781051,0.018012158712492468,0.014761976048663342,0.0008042349501068947
0.8331982097718069,-0.16238921132752765,0.02702568283959376,-0.07389887713151565,0.011600233962257598,0.013823400403952081,0.018044129911001423,-0.00420506880786714,0.017113560297893494,0.013156898581043042,0.00045976220046458174
0.8331982097718069,-0.16238921132752765,0.02702568283959376,-0.07389887713151565,0.011600233962257598,0.013823400403952081,0.018044129911001423,-0.00420506880786714,0.017113560297893494,0.013156898581043042,0.00045976220046458174
0.8302753616644745,-0.1624850448280333,0.026993327423287677,-0.07079058693110062,0.016572945040728215,0.015097378366904043,0.02058902511618984,-0.01062167155781051,0.018012158712492468,0.014761976048663342,0.0008042349501068947
0.8331982097718069,-0.16238921132752765,0.02702568283959376,-0.07389887713151565,0.011600233962257598,0.013823400403952081,0.018044129911001423,-0.00420506880786714,0.017113560297893494,0.013156898581043042,0.00045976220046458174
0.8331982097718069,-0.16238921132752765,0.02702568283959376,-0.07389887713151565,0.011600233962257598,0.013823400403952081,0.018044129911001423,-0.00420506880786714,0.017113560297893494,0.013156898581043042,0.00045976220046458174
0.8331982097718069,-0.16238921132752765,0.02702568283959376,-0.07389887713151565,0.011600233962257598,0.013823400403952081,0.018044129911001423,-0.00420506880786714,0.017113560297893494,0.013156898581043042,0.00045976220046458174
0.8302753616644745,-0.1624850448280333,0.026993327423287677,-0.07079058693110062,0.016572945040728215,0.015097378366904043,0.02058902511618984,-0.01062167155781051,0.018012158712492468,0.014761976048663342,0.0008042349501068947
0.8331982097718069,-0.16238921132752765,0.02702568283959376,-0.07389887713151565,0.011600233962257598,0.013823400403952081,0.018044129911001423,-0.00420506880786714,0.017113560297893494,0.013156898581043042,0.00045976220046458174
0.8384387656840869,-0.16176957940413372,0.023460995861704602,-0.07587004952864275,0.013166758167653515,0.011514699404861953,0.01717383070149663,-0.00539530889559321,0.014814543705082948,0.012678527037233855,0.0010522938134169234
0.8331982097718069,-0.16238921132752765,0.02702568283959376,-0.07389887713151565,0.011600233962257598,0.013823400403952081,0.018044129911001423,-0.00420506880786714,0.017113560297893494,0.013156898581043042,0.00045976220046458174
0.8331982097718069,-0.16238921132752765,0.02702568283959376,-0.07389887713151565,0.011600233962257598,0.013823400403952081,0.018044129911001423,-0.00420506880786714,0.017113560297893494,0.013156898581043042,0.00045976220046458174
0.8384387656840869,-0.16176957940413372,0.023460995861704602,-0.07587004952864275,0.013166758167653515,0.011514699404861953,0.01717383070149663,-0.00539530889559321,0.014814543705082948,0.012678527037233855,0.0010522938134169234
0.8384387656840869,-0.16176957940413372,0.023460995861704602,-0.07587004952864275,0.013166758167653515,0.011514699404861953,0.01717383070149663,-0.00539530889559321,0.014814543705082948,0.012678527037233855,0.0010522938134169234
0.8384387656840869,-0.16176957940413372,0.023460995861704602,-0.07587004952864275,0.013166758167653515,0.011514699404861953,0.01717383070149663,-0.00539530889559321,0.014814543705082948,0.012678527037233855,0.0010522938134169234
0.8380418214038063,-0.16447747844092625,0.02253470678380572,-0.07666914698868842,0.015235642815190806,0.01573991951325328,0.017398936361469188,-0.008758560005266433,0.015436590778445057,0.012579750484848568,0.00039893627924447256
0.8384387656840869,-0.16176957940413372,0.023460995861704602,-0.07587004952864275,0.013166758167653515,0.011514699404861953,0.01717383070149663,-0.00539530889559321,0.014814543705082948,0.012678527037233855,0.0010522938134169234
0.8384387656840869,-0.16176957940413372,0.023460995861704602,-0.07587004952864275,0.013166758167653515,0.011514699404861953,0.01717383070149663,-0.00539530889559321,0.014814543705082948,0.012678527037233855,0.0010522938134169234
0.8380418214038063,-0.16447747844092625,0.02253470678380572,-0.07666914698868842,0.015235642815190806,0.01573991951325328,0.017398936361469188,-0.008758560005266433,0.015436590778445057,0.012579750484848568,0.00039893627924447256
0.8380418214038063,-0.16447747844092625,0.02253470678380572,-0.07666914698868842,0.015235642815190806,0.01573991951325328,0.017398936361469188,-0.008758560005266433,0.015436590778445057,0.012579750484848568,0.00039893627924447256
0.8384387656840869,-0.16176957940413372,0.023460995861704602,-0.07587004952864275,0.013166758167653515,0.011514699404861953,0.01717383070149663,-0.00539530889559321,0.014814543705082948,0.012678527037233855,0.0010522938134169234
0.8384387656840869,-0.16176957940413372,0.023460995861704602,-0.07587004952864275,0.013166758167653515,0.011514699404861953,0.01717383070149663,-0.00539530889559321,0.014814543705082948,0.012678527037233855,0.0010522938134169234
0.8380418214038063,-0.16447747844092625,0.02253470678380572,-0.07666914698868842,0.015235642815190806,0.01573991951325328,0.017398936361469188,-0.008758560005266433,0.015436590778445057,0.012579750484848568,0.00039893627924447256
0.8347078794869385,-0.16218300254270065,0.026577687506819336,-0.07631485900827624,0.01274623431034947,0.01120058575472256,0.01545595622555035,-0.007121909268314683,0.016736229292183265,0.015218703972935085,0.0008631350887847635
0.8380418214038063,-0.16447747844092625,0.02253470678380572,-0.07666914698868842,0.015235642815190806,0.01573991951325328,0.017398936361469188,-0.008758560005266433,0.015436590778445057,0.012579750484848568,0.00039893627924447256
0.8380418214038063,-0.16447747844092625,0.02253470678380572,-0.07666914698868842,0.015235642815190806,0.01573991951325328,0.017398936361469188,-0.008758560005266433,0.015436590778445057,0.012579750484848568,0.00039893627924447256
0.8347078794869385,-0.16218300254270065,0.026577687506819336,-0.07631485900827624,0.01274623431034947,0.01120058575472256,0.01545595622555035,-0.007121909268314683,0.016736229292183265,0.015218703972935085,0.0008631350887847635
0.8347078794869385,-0.16218300254270065,0.026577687506819336,-0.07631485900827624,0.01274623431034947,0.01120058575472256,0.01545595622555035,-0.007121909268314683,0.016736229292183265,0.015218703972935085,0.0008631350887847635
0.8380418214038063,-0.16447747844092625,0.02253470678380572,-0.07666914698868842,0.015235642815190806,0.01573991951325328,0.017398936361469188,-0.008758560005266433,0.015436590778445057,0.012579750484848568,0.00039893627924447256
0.8380418214038063,-0.16447747844092625,0.02253470678380572,-0.07666914698868842,0.015235642815190806,0.01573991951325328,0.017398936361469188,-0.008758560005266433,0.015436590778445057,0.012579750484848568,0.00039893627924447256
0.8347078794869385,-0.16218300254270065,0.026577687506819336,-0.07631485900827624,0.01274623431034947,0.01120058575472256,0.01545595622555035,-0.007121909268314683,0.016736229292183265,0.015218703972935085,0.0008631350887847635
0.8363641010378824,-0.16097095029116779,0.025767688712980696,-0.0751687737370993,0.008886996835289472,0.010724506808441994,0.016919904872450472,-0.011318310562577882,0.015074145231123217,0.011055218966427279,0.0006073836656493015
0.8347078794869385,-0.16218300254270065,0.026577687506819336,-0.07631485900827624,0.01274623431034947,0.01120058575472256,0.01545595622555035,-0.007121909268314683,0.016736229292183265,0.015218703972935085,0.0008631350887847635
0.8347078794869385,-0.16218300254270065,0.026577687506819336,-0.07631485900827624,0.01274623431034947,0.01120058575472256,0.01545595622555035,-0.007121909268314683,0.016736229292183265,0.015218703972935085,0.0008631350887847635
0.8363641010378824,-0.16097095029116779,0.025767688712980696,-0.0751687737370993,0.008886996835289472,0.010724506808441994,0.016919904872450472,-0.011318310562577882,0.015074145231123217,0.011055218966427279,0.0006073836656493015
0.8363641010378824,-0.16097095029116779,0.025767688712980696,-0.0751687737370993,0.008886996835289472,0.010724506808441994,0.016919904872450472,-0.011318310562577882,0.015074145231123217,0.011055218966427279,0.0006073836656493015
0.8347078794869385,-0.16218300254270065,0.026577687506819336,-0.07631485900827624,0.01274623431034947,0.01120058575472256,0.01545595622555035,-0.007121909268314683,0.016736229292183265,0.015218703972935085,0.0008631350887847635
0.8347078794869385,-0.16218300254270065,0.026577687506819336,-0.07631485900827624,0.01274623431034947,0.01120058575472256,0.01545595622555035,-0.007121909268314683,0.016736229292183265,0.015218703972935085,0.0008631350887847635
0.8363641010378824,-0.16097095029116779,0.025767688712980696,-0.0751687737370993,0.008886996835289472,0.010724506808441994,0.016919904872450472,-0.011318310562577882,0.015074145231123217,0.011055218966427279,0.0006073836656493015
0.8363641010378824,-0.16097095029116779,0.025767688712980696,-0.0751687737370993,0.008886996835289472,0.010724506808441994,0.016919904872450472,-0.011318310562577882,0.015074145231123217,0.011055218966427279,0.0006073836656493015
0.8363641010378824,-0.16097095029116779,0.025767688712980696,-0.0751687737370993,0.008886996835289472,0.010724506808441994,0.016919904872450472,-0.011318310562577882,0.015074145231123217,0.011055218966427279,0.0006073836656493015
